Handle,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value",SKU,grn_inventory
033844007355-badia-sazon-tropical-with-coriander-annato-6-75-oz,Title,"Default Title",,,,,KHLV01416700,340
033844001384-badia-sazon-with-saffron-7-oz,Title,"Default Title",,,,,KHLV00260255,0
033844001377-badia-sazon-without-annatto-7-oz,Title,"Default Title",,,,,KHLV00260244,382
033844004347-badia-sea-salt-coarse-9-5-oz,Title,"Default Title",,,,,KHLV01050012,4
033844007447-badia-seafood-seasoning-blackened-4-5-oz,Title,"Default Title",,,,,KHLV00134655,0
033844005993-badia-seasoned-salt-32-oz,Title,"Default Title",,,,,KHFM00117659,169
033844012595-badia-seasoning-adobo-org-12-75-oz,Title,"Default Title",,,,,KHRM00356800,0
033844012267-badia-seasoning-all-purps-ranch-5-oz,Title,"Default Title",,,,,KHRM00364015,347
033844012199-badia-seasoning-coarse-garlic-salt-and-parsley-11-oz,Title,"Default Title",,,,,KHLV00327422,3836
033844007478-badia-seasoning-five-spice-4-oz,Title,"Default Title",,,,,KHLV00134653,0
033844007560-badia-seasoning-jerk-5-oz,Title,"Default Title",,,,,KHFM00313958,0
033844007263-badia-seasoning-rotisserie-chicken-22-oz,Title,"Default Title",,,,,KHLV00958736,0
033844007270-badia-seasoning-steak-28-oz,Title,"Default Title",,,,,KHFM00117682,0
033844000653-badia-sesame-seed-1-5-oz,Title,"Default Title",,,,,KHFM00053118,355
033844000363-badia-sliced-almonds-0-75-oz,Title,"Default Title",,,,,KHFM00053102,541
033844004002-badia-smoked-paprika-3-75-oz,Title,"Default Title",,,,,KHLV00270374,0
033844002138-badia-smoked-paprika-2-oz,Title,"Default Title",,,,,KHFM00053178,268
033844000554-badia-spanish-saffron-0-4-gm,Title,"Default Title",,,,,KHFM00053104,758
033844012274-badia-spice-everything-mushroom-3-5-oz,Title,"Default Title",,,,,KHRM00364212,150
033844001513-badia-sriracha-salt-8-oz,Title,"Default Title",,,,,KHRM00340708,384
033844006341-badia-ssnng-fajita-2-75-oz,Title,"Default Title",,,,,KHRM00035936,256
033844004552-badia-ssnng-sofrito-spanish-14-1-oz,Title,"Default Title",,,,,KHRM00096228,0
033844007409-badia-ssnng-steak-6-5-oz,Title,"Default Title",,,,,KHRM00208604,348
033844000356-badia-star-anise-cello-0-5-oz,Title,"Default Title",,,,,KHFM00053101,318
033844007409-badia-steak-seasoning-6-5-oz,Title,"Default Title",,,,,KHFM00142498,350
033844002633-badia-taco-no-msg-seasoning-2-75-oz,Title,"Default Title",,,,,KHLV01625581,0
033844006778-badia-tarragon-0-5-oz,Title,"Default Title",,,,,KHRM00036014,116
033844007904-badia-tea-chamomile-25-bg,Title,"Default Title",,,,,KHLV00123069,0
033844006280-badia-tea-hibiscus-25-bg,Title,"Default Title",,,,,KHLV01716919,0
033844006747-badia-tenderizer-meat-4-5-oz,Title,"Default Title",,,,,KHFM00053166,370
033844001643-badia-thyme-leaves-organic-0-75-oz,Title,"Default Title",,,,,KHFM00294874,78
033844002091-badia-thyme-leaves-0-5-oz,Title,"Default Title",,,,,KHFM00053094,786
033844000806-badia-trilogy-health-seed-cello-1-5-oz,Title,"Default Title",,,,,KHRM00258226,545
033844005252-badia-trilogy-health-seeds-21-oz,Title,"Default Title",,,,,KHRM00258193,223
33844012106-badia-trilogy-health-seeds-8-oz,Title,"Default Title",,,,,KHRM00367344,0
033844002503-badia-turmeric-powder-organic-2-oz,Title,"Default Title",,,,,KHRM00055916,0
033844006495-badia-vanilla-extract-imitation-4-oz,Title,"Default Title",,,,,KHFM00053142,264
033844002084-badia-whole-bay-leaves-0-17-oz,Title,"Default Title",,,,,KHFM00053155,2783
033844005047-badia-whole-bay-leaves-1-5-oz,Title,"Default Title",,,,,KHFM00117679,0
033844000257-badia-whole-black-pepper-0-5-oz,Title,"Default Title",,,,,KHFM00053097,5
033844000370-badia-whole-cloves-0-25-oz,Title,"Default Title",,,,,KHFM00053113,464
033844001216-badia-whole-flax-seed-10-5-oz,Title,"Default Title",,,,,KHLV00270367,0
033844000318-badia-whole-nutmeg-0-5-oz,Title,"Default Title",,,,,KHFM00083254,504
033844000097-badia-whole-oregano-0-5-oz,Title,"Default Title",,,,,KHFM00053157,812
033844001032-badia-whole-oregano-2-25-oz,Title,"Default Title",,,,,KHFM00053123,557
033844001230-badia-whole-trilogy-health-seeds-10-oz,Title,"Default Title",,,,,KHLV00258227,0
834080002056-bageladies-big-city-original-bagels-17-50-oz,Title,"Default Title",,,,,KHLV00336732,0
834080003053-bageladies-raisin-cinnamon-bagels-17-50-oz,Title,"Default Title",,,,,KHLV00336733,0
834080002087-bageladies-seeded-everything-bagels-17-50-oz,Title,"Default Title",,,,,KHLV00336788,0
070569832985-bahlsen-holiday-iced-cookie-cinnamon-star-3-5-oz,Title,"Default Title",,,,,KHLV00321723,0
070569801615-bahlsen-holiday-spekulatius-mini-chocolate-cookies-7-oz,Title,"Default Title",,,,,KHLV00321724,0
070569290464-bahlsen-2-variety-24-pieces-holiday-cookie-display-1-ds,Title,"Default Title",,,,,KHLV00298859,0
070569336209-bahlsen-afrika-dark-chocolate-cookies-4-6-oz,Title,"Default Title",,,,,KHLV01309962,0
070569194113-bahlsen-assorted-cookie-collection-6-10-oz,Title,"Default Title",,,,,KHLV00341477,0
070569115101-bahlsen-biscuit-leibniz-whl-wheat-7-oz,Title,"Default Title",,,,,KHRM00088222,0
070569165304-bahlsen-butter-leaves-cookie-4-4-oz,Title,"Default Title",,,,,KHLV00048156,0
070569291409-bahlsen-choco-leibniz-dark-chocolate-biscuits-4-4-oz,Title,"Default Title",,,,,KHFM00016601,0
070569290402-bahlsen-choco-leibniz-milk-chocolate-covered-biscuits-4-4-oz,Title,"Default Title",,,,,KHFM00016600,9
070569221451-bahlsen-choco-leibniz-minis-4-4-oz,Title,"Default Title",,,,,KHLV00272370,0
070569290662-bahlsen-choco-leibniz-orange-4-4-oz,Title,"Default Title",,,,,KHRM00379613,0
070569265202-bahlsen-cookie-delice-3-5-oz,Title,"Default Title",,,,,KHLV00023707,0
070569139503-bahlsen-cookie-deloba-with-fruit-filling-3-5-oz,Title,"Default Title",,,,,KHLV00016002,0
070569350465-bahlsen-cookie-hit-cocoa-4-7-oz,Title,"Default Title",,,,,KHLV00258762,0
070569210400-bahlsen-dark-chocolate-wafer-roll-3-5-oz,Title,"Default Title",,,,,KHLV00016012,0
070569273405-bahlsen-first-class-dark-chocolate-cookie-4-4-oz,Title,"Default Title",,,,,KHLV00016020,18
070569864306-bahlsen-holiday-chocolate-pfeffernuesse-cookie-7-oz,Title,"Default Title",,,,,KHFM00130974,0
070569102200-bahlsen-leibniz-butter-biscuits-7-oz,Title,"Default Title",,,,,KHFM00090654,0
070569203686-bahlsen-leibniz-chocolate-caramel-biscuit-4-8-oz,Title,"Default Title",,,,,KHFM00115567,0
070569219502-bahlsen-milk-chocolate-wafer-roll-3-5-oz,Title,"Default Title",,,,,KHLV00016014,0
070569262768-bahlsen-ohne-gleichen-strawberries-cream-4-4-oz,Title,"Default Title",,,,,KHRM00375231,0
070569272408-bahlsen-ohne-gleichen-4-4-oz,Title,"Default Title",,,,,KHRM00005137,0
070569216310-bahlsen-waffel-minis-milk-chocolate-3-5-oz,Title,"Default Title",,,,,KHLV00272436,0
70569217812-bahlsen-waffeleten-milk-3-count-0-74-oz,Title,"Default Title",,,,,KHRM00341478,0
792851360258-baileys-chocolate-twists-biscuits-4-2-oz,Title,"Default Title",,,,,KHLV00303050,0
857574002509-baja-jerky-crackin-pepper-beef-jerky-2-oz,Title,"Default Title",,,,,KHRM00382724,232
857574002530-baja-jerky-lime-and-serrano-beef-jerky-2-5-oz,Title,"Default Title",,,,,KHRM00382012,246
857574002448-baja-jerky-salsa-fresca-beef-jerky-2-5-oz,Title,"Default Title",,,,,KHRM00382011,274
857574002356-baja-jerky-street-taco-beef-jerky-2-5-oz,Title,"Default Title",,,,,KHRM00382725,170
857574002387-baja-jerky-sweet-orange-beef-jerky-2-5-oz,Title,"Default Title",,,,,KHRM00382009,712
857574002325-baja-jerky-traditional-beef-jerky-2-5-oz,Title,"Default Title",,,,,KHRM00382158,885
793760118862-bake-njoy-corn-bread-batter-9-lb,Title,"Default Title",,,,,KHFM00304437,0
814856011543-bake-city-usa-brownie-keto-1-2-oz,Title,"Default Title",,,,,KHCH00386000,847
814856011116-bake-city-usa-cookie-keto-chc-chp-1-oz,Title,"Default Title",,,,,KHCH00386004,102
814856011383-bake-city-usa-cookie-keto-hwaiian-1-oz,Title,"Default Title",,,,,KHCH00386001,340
814856011123-bake-city-usa-cookie-keto-pnt-btr-1-oz,Title,"Default Title",,,,,KHCH00386002,448
074203675013-baked-in-brooklyn-snack-stick-original-8-oz,Title,"Default Title",,,,,KHLV00269208,0
856260004001-bakeology-chocolate-chip-crunchy-cookie-bites-6-oz,Title,"Default Title",,,,,KHCH00308454,682
856260004285-bakeology-cookie-bites-chocolate-6-oz,Title,"Default Title",,,,,KHRM00384746,0
856260004223-bakeology-cookie-bites-lemon-6-oz,Title,"Default Title",,,,,KHRM00366796,0
852160006329-bakerly-brioche-rolls-milk-chocolate-chip-9-9-oz,Title,"Default Title",,,,,KHFM00301759,0
852160006312-bakerly-brioche-rolls-pack-of-8-9-88-oz,Title,"Default Title",,,,,KHFM00301758,0
852160006039-bakerly-crepes-chocolate-filled-6-78-oz,Title,"Default Title",,,,,KHFM00284460,0
852160006022-bakerly-crepes-strawberry-filled-6-pk,Title,"Default Title",,,,,KHFM00284461,0
852160006282-bakerly-hand-braided-brioche-14-11-oz,Title,"Default Title",,,,,KHFM00302207,0
852160006473-bakerly-pure-butter-breton-style-crepes-7-05-oz,Title,"Default Title",,,,,KHCH00326427,0
852160006305-bakerly-soft-baguette-brioche-12-oz,Title,"Default Title",,,,,KHFM00302209,0
852160006299-bakerly-the-sliced-brioche-17-64-oz,Title,"Default Title",,,,,KHFM00301811,0
023300400103-bakers-harvest-penguins-cheddar-cracker-6-6-oz,Title,"Default Title",,,,,KHLV00103182,0
835228001016-bakery-on-main-4-4-8-oats-honey-granola-bars-6-oz,Title,"Default Title",,,,,KHFM00275827,580
835228006318-bakery-on-main-cereal-grnl-ccnt-cacao-11-oz,Title,"Default Title",,,,,KHRM00273374,0
835228002716-bakery-on-main-cereal-quick-oats-gf-24-oz,Title,"Default Title",,,,,KHRM00267841,420
835228002709-bakery-on-main-cereal-rolled-oats-gf-24-oz,Title,"Default Title",,,,,KHRM00267840,496
835228005649-bakery-on-main-cluster-mpl-vnla-grnfree-8-oz,Title,"Default Title",,,,,KHRM00372332,0
835228005656-bakery-on-main-clusters-choc-grain-free-8-oz,Title,"Default Title",,,,,KHRM00372338,0
835228001023-bakery-on-main-double-chocolate-granola-bar-6-oz,Title,"Default Title",,,,,KHLV00275829,702
835228003935-bakery-on-main-gluten-free-fiber-power-triple-berry-12-oz,Title,"Default Title",,,,,KHLV00122849,0
835228006004-bakery-on-main-gluten-free-granola-apple-raisin-walnut-11-oz,Title,"Default Title",,,,,KHFM00103671,255
835228006004-bakery-on-main-gluten-free-granola-apple-raisin-walnut-11-oz,Title,"Default Title",,,,,KHLV01026160,255
835228006011-bakery-on-main-gluten-free-granola-cranberry-almond-maple-11-oz,Title,"Default Title",,,,,KHFM00103663,704
835228006042-bakery-on-main-gluten-free-granola-cranberry-orange-cashew-11-oz,Title,"Default Title",,,,,KHLV01068675,0
835228006127-bakery-on-main-gluten-free-granola-extreme-fruit-nut-22-oz,Title,"Default Title",,,,,KHLV01326537,1
835228006028-bakery-on-main-gluten-free-granola-extreme-fruit-and-nut-11-oz,Title,"Default Title",,,,,KHFM00103689,375
835228006028-bakery-on-main-gluten-free-granola-extreme-nut-fruit-11-oz,Title,"Default Title",,,,,KHLV01026194,375
835228003836-bakery-on-main-gluten-free-granola-fiber-power-triple-berry-12-oz,Title,"Default Title",,,,,KHLV01561968,0
835228003836-bakery-on-main-gourmet-naturals-fiber-power-granola-triple-berry-12-oz,Title,"Default Title",,,,,KHFM00107672,0
835228007520-bakery-on-main-instant-oatmeal-gluten-free-strawberry-shortcake-10-56-oz,Title,"Default Title",,,,,KHLV00049125,429
835228007568-bakery-on-main-instant-oatmeal-variety-pack-3-10-5-oz,Title,"Default Title",,,,,KHLV00260431,672
835228003850-bakery-on-main-monster-cookie-granola-11-oz,Title,"Default Title",,,,,KHRM00376718,168
835228006455-bakery-on-main-oatmeal-cup-alm-van-org-1-9-oz,Title,"Default Title",,,,,KHRM00322839,325
835228006462-bakery-on-main-oatmeal-cup-crn-ap-almn-1-9-oz,Title,"Default Title",,,,,KHRM00322840,0
835228006479-bakery-on-main-oatmeal-cup-wlnt-bnna-org-1-9-oz,Title,"Default Title",,,,,KHRM00322841,970
835228007544-bakery-on-main-oatmeal-inst-gf-bbscone-6-10-5-oz,Title,"Default Title",,,,,KHRM00119850,155
835228007513-bakery-on-main-oatmeal-inst-gf-mpl-mltgrn-muffin-6ct-10-56-oz,Title,"Default Title",,,,,KHRM00049124,762
835228001016-bakery-on-main-oats-honey-granola-bar-6-oz,Title,"Default Title",,,,,KHLV00275827,576
835228001054-bakery-on-main-peanut-butter-chocolate-granola-bar-6-oz,Title,"Default Title",,,,,KHLV00275832,246
835228007650-bakery-on-main-quinoa-and-amaranth-organic-superfood-hot-cereal-24-oz,Title,"Default Title",,,,,KHRM00377237,72
835228006622-bakery-on-main-sprouted-blueberry-flax-granola-11-oz,Title,"Default Title",,,,,KHRM00294400,552
835228006615-bakery-on-main-sprouted-grains-and-honey-granola-11-oz,Title,"Default Title",,,,,KHRM00294398,528
835228006608-bakery-on-main-sprouted-maple-quinoa-granola-11-oz,Title,"Default Title",,,,,KHRM00293917,279
835228003843-bakery-on-main-white-chip-raspberry-swirl-granola-11-oz,Title,"Default Title",,,,,KHRM00376719,186
794504329766-bakol-100-natural-jel-dessert-strawberry-3-oz,Title,"Default Title",,,,,KHFM00442004,695
794504329469-bakol-100-natural-jel-dessert-unflavored-sugar-free-0-3-oz,Title,"Default Title",,,,,KHFM00443499,830
859844005500-bakol-all-natural-yum-cups-cherry-jel-12-oz,Title,"Default Title",,,,,KHCH00297461,0
859844005494-bakol-all-natural-yum-cups-strawberry-jel-12-oz,Title,"Default Title",,,,,KHCH00297463,0
794504329667-bakol-jel-dessert-lemon-all-natural-3-oz,Title,"Default Title",,,,,KHLV00125053,0
794504329865-bakol-jell-dessert-raspberry-all-natural-3-oz,Title,"Default Title",,,,,KHLV00125035,0
859844005517-bakol-yum-cups-orange-jel-12-oz,Title,"Default Title",,,,,KHCH00297462,0
687080332933-balducci-cannelini-beans-20-oz,Title,"Default Title",,,,,KHLV00316108,0
687080332872-balducci-couscous-medium-16-oz,Title,"Default Title",,,,,KHLV00316114,0
860454000922-bali-life-100-pure-mangosteen-juice-pomegranate-10-1-fl-oz,Title,"Default Title",,,,,KHCH00328554,0
819529007304-balis-best-candy-best-coffee-5-3-oz,Title,"Default Title",,,,,KHRM00219606,10
819529007311-balis-best-candy-best-expresso-5-3-oz,Title,"Default Title",,,,,KHRM00219607,0
870700000064-ballymaloe-sauce-mint-7-8-oz,Title,"Default Title",,,,,KHLV00295140,0
190509000011-bambo-nature-diaper-baby-size-1-28-pk,Title,"Default Title",,,,,KHLV00326179,1
190509000028-bambo-nature-diaper-baby-size-2-30-pk,Title,"Default Title",,,,,KHLV00326180,0
190509000042-bambo-nature-diaper-baby-size-4-30-bg,Title,"Default Title",,,,,KHLV00326285,0
190509000059-bambo-nature-diaper-baby-size-5-27-pk,Title,"Default Title",,,,,KHLV00326286,0
190509000202-bambo-nature-diaper-baby-size-6-22-pk,Title,"Default Title",,,,,KHLV00326287,1
190509000219-bambo-nature-diaper-pant-raining-size-5-20-pk,Title,"Default Title",,,,,KHLV00326288,0
190509000226-bambo-nature-diaper-training-pant-size-6-18-pk,Title,"Default Title",,,,,KHLV00326289,0
850001271837-bambo-nature-diapers-baby-size-1-36-pk,Title,"Default Title",,,,,KHRM00383036,144
850001271844-bambo-nature-diapers-baby-size-2-32-pk,Title,"Default Title",,,,,KHRM00383049,138
850001271851-bambo-nature-diapers-baby-size-3-29-pk,Title,"Default Title",,,,,KHRM00383048,124
190509000035-bambo-nature-diapers-baby-size-3-33-pk,Title,"Default Title",,,,,KHLV00326284,0
850001271868-bambo-nature-diapers-baby-size-4-27-pk,Title,"Default Title",,,,,KHRM00383047,0
850001271875-bambo-nature-diapers-baby-size-5-25-pk,Title,"Default Title",,,,,KHRM00383046,0
850001271882-bambo-nature-diapers-baby-size-6-24-pk,Title,"Default Title",,,,,KHRM00383045,141
850317008134-bambo-nature-snuggle-time-body-lotion-16-9-oz,Title,"Default Title",,,,,KHRM00359685,0
190509000295-bambo-nature-wipe-wet-tidy-bottom-50-ct-50-pc,Title,"Default Title",,,,,KHLV00326183,2243
825625705501-bamboo-lane-crunchy-rice-rollers-organic-caramel-sea-salt-2-6-oz,Title,"Default Title",,,,,KHFM00318936,2
825625703507-bamboo-lane-organic-crunchy-rice-rollers-apple-cinnamon-2-6-oz,Title,"Default Title",,,,,KHFM00318934,2912
825625701503-bamboo-lane-organic-crunchy-rice-rollers-brown-rice-2-6-oz,Title,"Default Title",,,,,KHFM00319045,0
825625702500-bamboo-lane-organic-crunchy-rice-rollers-pouch-mixed-berry-2-6-oz,Title,"Default Title",,,,,KHFM00318933,2304
825625700049-bamboo-lane-snack-rice-puffed-with-sweetness-3-5-oz,Title,"Default Title",,,,,KHLV00268403,0
866491000062-banana-wave-banana-milk-strawberry-32-oz,Title,"Default Title",,,,,KHFM00332581,696
866491000017-banana-wave-banana-milk-32-oz,Title,"Default Title",,,,,KHFM00281217,1841
866491000031-banana-wave-bananamilk-chocolate-8-oz,Title,"Default Title",,,,,KHRM00368063,560
866491000093-banana-wave-bananamilk-mango-32-fo,Title,"Default Title",,,,,KHRM00368143,732
866491000024-banana-wave-bananamilk-original-8-oz,Title,"Default Title",,,,,KHRM00368069,660
866491000055-banana-wave-milk-banana-chocolate-32-oz,Title,"Default Title",,,,,KHFM00332580,580
866491000048-banana-wave-milk-banana-unsweetened-32-fo,Title,"Default Title",,,,,KHRM00376790,480
654156198885-banh-trang-rice-paper-12-oz,Title,"Default Title",,,,,KHFM00252965,0
856617005101-bantam-bagels-classic-mini-bagels-7-8-oz,Title,"Default Title",,,,,KHFM00278426,4
856617005170-bantam-bagels-everybody-s-favorite-mini-bagels-7-8-oz,Title,"Default Title",,,,,KHFM00278430,4
856617005149-bantam-bagels-french-toast-mini-stuffed-bagels-7-8-oz,Title,"Default Title",,,,,KHFM00287857,1
856617005781-bantam-pancakes-blueberry-mini-stuffed-pancakes-11-7-oz,Title,"Default Title",,,,,KHFM00312040,0
856617005750-bantam-pancakes-homestyle-mini-stuffed-pancakes-11-7-oz,Title,"Default Title",,,,,KHFM00312036,0
853451003416-banu-bamboo-water-oro-blanco-16-9-fl-oz,Title,"Default Title",,,,,KHFM00334109,0
853451003324-banu-bamboo-water-16-9-oz,Title,"Default Title",,,,,KHFM00302165,0
853451003430-banu-lotus-blossom-bamboo-water-16-9-fl-oz,Title,"Default Title",,,,,KHFM00334111,0
853451003478-banu-water-bamboo-orange-blossom-16-9-oz,Title,"Default Title",,,,,KHFM00334112,0
857183005885-banza-casarecce-chickpea-pasta-8-oz,Title,"Default Title",,,,,KHRM00354468,0
857183005342-banza-cavatappi-chickpea-pasta-8-oz,Title,"Default Title",,,,,KHFM00310142,6986
857183005694-banza-chickpea-rice-8-oz,Title,"Default Title",,,,,KHCH00347938,0
857183005632-banza-deluxe-cheddar-mac-and-cheese-11-oz,Title,"Default Title",,,,,KHRM00330493,3438
857183005021-banza-elbows-chickpea-pasta-8-oz,Title,"Default Title",,,,,KHFM00395004,5143
857183005137-banza-elbows-classic-cheddar-mac-and-cheese-5-5-oz,Title,"Default Title",,,,,KHRM00289881,3004
857183005144-banza-elbows-white-cheddar-mac-and-cheese-5-5-oz,Title,"Default Title",,,,,KHRM00289961,488
857183005915-banza-pasta-alphabet-chickpea-8-oz,Title,"Default Title",,,,,KHRM00354096,1183
857183005373-banza-pasta-angel-hair-chickpea-8-oz,Title,"Default Title",,,,,KHRM00310140,0
857183005359-banza-pasta-chickpea-bowties-7-oz,Title,"Default Title",,,,,KHRM00372879,0
857183005809-banza-pasta-chickpea-gemelli-8-oz,Title,"Default Title",,,,,KHRM00354229,3063
857183005366-banza-pasta-linguine-chickpea-8-oz,Title,"Default Title",,,,,KHRM00310141,0
857183005656-banza-pasta-shells-wht-chddr-5-5-oz,Title,"Default Title",,,,,KHRM00366536,1424
857183005120-banza-pasta-spaghetti-8-oz,Title,"Default Title",,,,,KHFM00291902,2039
857183005397-banza-pasta-wheels-chickpea-8-oz,Title,"Default Title",,,,,KHRM00310145,246
857183005007-banza-penne-chickpea-pasta-8-oz,Title,"Default Title",,,,,KHFM00394981,11580
857183005953-banza-rice-chickpea-chptl-tom-7-oz,Title,"Default Title",,,,,KHRM00366643,0
857183005946-banza-rice-chickpea-grlc-olive-7-oz,Title,"Default Title",,,,,KHRM00366566,0
857183005380-banza-rigatoni-chickpea-pasta-8-oz,Title,"Default Title",,,,,KHFM00310143,940
